ScenarioID,Iteration,Timestep,FlowGroupID,TransitionTypeID,Amount
128,1,2010,LULC: Mortality [Type],Insect: Low Severity,7631692.7673885375
128,1,2010,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,68529874.5831504
128,1,2010,LULC: Mortality [Type],Forest Harvest: Forest Selection,1328776.1586328216
128,1,2010,LULC: Mortality [Type],Ag Expansion: Pasture,165241.99130480734
128,1,2010,LULC: Mortality [Type],Ag Expansion: Cropland,129383.6677017704
128,1,2010,Net Biome Productivity,Urbanization: Open,-1766708.3970197837
128,1,2010,Net Biome Productivity,Urbanization: Low,-1519946.4161179215
128,1,2010,Net Biome Productivity,Urbanization: Medium,-776130.3149191597
128,1,2010,Net Biome Productivity,Urbanization: High,-281908.9545171564
128,1,2010,Net Biome Productivity,Fire: High Severity,-5158369.9626525855
128,1,2010,Net Biome Productivity,Fire: Medium Severity,-3105845.5054304386
128,1,2010,Net Biome Productivity,Fire: Low Severity,-4297628.52933427
128,1,2010,Net Biome Productivity,Forest Harvest: Forest Clearcut,-70687982.68932334
128,1,2010,Net Biome Productivity,Forest Harvest: Forest Selection,-1372788.15917343
128,1,2010,Net Biome Productivity,Ag Expansion: Pasture,-666126.4138929179
128,1,2010,Net Biome Productivity,Ag Expansion: Cropland,-491708.72575614514
128,1,2011,LULC: Harvest [Type],Urbanization: Open,433515.23391058133
128,1,2011,LULC: Harvest [Type],Urbanization: Low,290348.00468936906
128,1,2011,LULC: Harvest [Type],Urbanization: Medium,200326.9224396286
128,1,2011,LULC: Harvest [Type],Urbanization: High,79412.47342810198
128,1,2011,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,66683841.423626885
128,1,2011,LULC: Harvest [Type],Forest Harvest: Forest Selection,1580145.038719681
128,1,2011,LULC: Harvest [Type],Ag Expansion: Pasture,256317.83906473016
128,1,2011,LULC: Harvest [Type],Ag Expansion: Cropland,195709.80745552614
128,1,2011,LULC: Emission [Type],Urbanization: Open,1150704.7834794417
128,1,2011,LULC: Emission [Type],Urbanization: Low,745087.6440357956
128,1,2011,LULC: Emission [Type],Urbanization: Medium,564800.868704599
128,1,2011,LULC: Emission [Type],Urbanization: High,198302.04848299845
128,1,2011,LULC: Emission [Type],Fire: High Severity,3736928.898529164
128,1,2011,LULC: Emission [Type],Fire: Medium Severity,2200228.5873147487
128,1,2011,LULC: Emission [Type],Fire: Low Severity,3037613.993999535
128,1,2011,LULC: Emission [Type],Ag Expansion: Pasture,318242.17493427894
128,1,2011,LULC: Emission [Type],Ag Expansion: Cropland,274803.94951713574
128,1,2011,LULC: Transfer [Type],Fire: High Severity,7401717.589732996
128,1,2011,LULC: Transfer [Type],Fire: Medium Severity,2575113.945650421
128,1,2011,LULC: Transfer [Type],Fire: Low Severity,2191216.751595219
128,1,2011,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,7513956.517857466
128,1,2011,LULC: Mortality [Type],Fire: High Severity,8310825.43639249
128,1,2011,LULC: Mortality [Type],Fire: Medium Severity,5274459.639883577
128,1,2011,LULC: Mortality [Type],Fire: Low Severity,7509612.724250172
128,1,2011,LULC: Mortality [Type],Insect: High Severity,7543691.739215565
128,1,2011,LULC: Mortality [Type],Insect: Medium Severity,4769167.336634581
128,1,2011,LULC: Mortality [Type],Insect: Low Severity,4292916.265179382
128,1,2011,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,64371334.90353399
128,1,2011,LULC: Mortality [Type],Forest Harvest: Forest Selection,1537646.704892279
128,1,2011,LULC: Mortality [Type],Ag Expansion: Pasture,143222.22742934932
128,1,2011,LULC: Mortality [Type],Ag Expansion: Cropland,123611.75532627308
128,1,2011,Net Biome Productivity,Urbanization: Open,-1584220.0173900228
128,1,2011,Net Biome Productivity,Urbanization: Low,-1035435.6487251647
128,1,2011,Net Biome Productivity,Urbanization: Medium,-765127.7911442276
128,1,2011,Net Biome Productivity,Urbanization: High,-277714.5219111004
128,1,2011,Net Biome Productivity,Fire: High Severity,-3736928.898529164
128,1,2011,Net Biome Productivity,Fire: Medium Severity,-2200228.5873147487
128,1,2011,Net Biome Productivity,Fire: Low Severity,-3037613.993999535
128,1,2011,Net Biome Productivity,Forest Harvest: Forest Clearcut,-66683841.423626885
128,1,2011,Net Biome Productivity,Forest Harvest: Forest Selection,-1580145.038719681
128,1,2011,Net Biome Productivity,Ag Expansion: Pasture,-574560.0139990092
128,1,2011,Net Biome Productivity,Ag Expansion: Cropland,-470513.7569726619
128,1,2012,LULC: Harvest [Type],Urbanization: Open,343055.16019616317
128,1,2012,LULC: Harvest [Type],Urbanization: Low,255216.26978939679
128,1,2012,LULC: Harvest [Type],Urbanization: Medium,149801.42861345844
128,1,2012,LULC: Harvest [Type],Urbanization: High,29386.637985672085
128,1,2012,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,53075648.34133263
128,1,2012,LULC: Harvest [Type],Forest Harvest: Forest Selection,1372457.6464549534
128,1,2012,LULC: Harvest [Type],Ag Expansion: Pasture,308492.01553985383
128,1,2012,LULC: Harvest [Type],Ag Expansion: Cropland,432316.49228076683
128,1,2012,LULC: Emission [Type],Urbanization: Open,869113.6582081688
128,1,2012,LULC: Emission [Type],Urbanization: Low,636495.9466354605
128,1,2012,LULC: Emission [Type],Urbanization: Medium,383430.45954769314
128,1,2012,LULC: Emission [Type],Urbanization: High,84086.78750600168
128,1,2012,LULC: Emission [Type],Fire: High Severity,799905.9640869308
128,1,2012,LULC: Emission [Type],Fire: Medium Severity,478268.23964538076
128,1,2012,LULC: Emission [Type],Fire: Low Severity,833261.193241421
128,1,2012,LULC: Emission [Type],Ag Expansion: Pasture,395670.43231324304
128,1,2012,LULC: Emission [Type],Ag Expansion: Cropland,663888.914390471
128,1,2012,LULC: Transfer [Type],Fire: High Severity,1217670.2965959318
128,1,2012,LULC: Transfer [Type],Fire: Medium Severity,451763.7410979552
128,1,2012,LULC: Transfer [Type],Fire: Low Severity,453505.24944688485
128,1,2012,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,5781877.678906884
128,1,2012,LULC: Mortality [Type],Fire: High Severity,1346321.5578216095
128,1,2012,LULC: Mortality [Type],Fire: Medium Severity,913800.4020547188
128,1,2012,LULC: Mortality [Type],Fire: Low Severity,1521648.241216397
128,1,2012,LULC: Mortality [Type],Insect: High Severity,2724920.015096871
128,1,2012,LULC: Mortality [Type],Insect: Medium Severity,2251295.436109118
128,1,2012,LULC: Mortality [Type],Insect: Low Severity,3629959.948229953
128,1,2012,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,49635532.6060134
128,1,2012,LULC: Mortality [Type],Forest Harvest: Forest Selection,1337289.4468528896
128,1,2012,LULC: Mortality [Type],Ag Expansion: Pasture,178440.03200448293
128,1,2012,LULC: Mortality [Type],Ag Expansion: Cropland,293157.1731274083
128,1,2012,Net Biome Productivity,Urbanization: Open,-1212168.818404332
128,1,2012,Net Biome Productivity,Urbanization: Low,-891712.2164248573
128,1,2012,Net Biome Productivity,Urbanization: Medium,-533231.8881611516
128,1,2012,Net Biome Productivity,Urbanization: High,-113473.42549167377
128,1,2012,Net Biome Productivity,Fire: High Severity,-799905.9640869308
128,1,2012,Net Biome Productivity,Fire: Medium Severity,-478268.23964538076
128,1,2012,Net Biome Productivity,Fire: Low Severity,-833261.193241421
128,1,2012,Net Biome Productivity,Forest Harvest: Forest Clearcut,-53075648.34133263
128,1,2012,Net Biome Productivity,Forest Harvest: Forest Selection,-1372457.6464549534
128,1,2012,Net Biome Productivity,Ag Expansion: Pasture,-704162.4478530969
128,1,2012,Net Biome Productivity,Ag Expansion: Cropland,-1096205.406671238
128,1,2013,LULC: Harvest [Type],Urbanization: Open,350386.2440097787
128,1,2013,LULC: Harvest [Type],Urbanization: Low,277506.6062898032
128,1,2013,LULC: Harvest [Type],Urbanization: Medium,117865.76790600501
128,1,2013,LULC: Harvest [Type],Urbanization: High,50702.885717900004
128,1,2013,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,77060698.98064506
128,1,2013,LULC: Harvest [Type],Forest Harvest: Forest Selection,1423899.3636452898
128,1,2013,LULC: Harvest [Type],Ag Expansion: Pasture,367052.48591169063
128,1,2013,LULC: Harvest [Type],Ag Expansion: Cropland,409006.6559744825
128,1,2013,LULC: Emission [Type],Urbanization: Open,862840.3118883051
128,1,2013,LULC: Emission [Type],Urbanization: Low,716271.6517938564
128,1,2013,LULC: Emission [Type],Urbanization: Medium,288577.86064253486
128,1,2013,LULC: Emission [Type],Urbanization: High,119920.11384860631
128,1,2013,LULC: Emission [Type],Fire: High Severity,1981810.429827228
128,1,2013,LULC: Emission [Type],Fire: Medium Severity,1669769.8884671186
128,1,2013,LULC: Emission [Type],Fire: Low Severity,2986199.8786388966
128,1,2013,LULC: Emission [Type],Ag Expansion: Pasture,447574.94717597123
128,1,2013,LULC: Emission [Type],Ag Expansion: Cropland,643482.9564390567
128,1,2013,LULC: Transfer [Type],Fire: High Severity,3573220.821025338
128,1,2013,LULC: Transfer [Type],Fire: Medium Severity,1810499.8091677532
128,1,2013,LULC: Transfer [Type],Fire: Low Severity,2046384.2241782008
128,1,2013,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,9222713.836017033
128,1,2013,LULC: Mortality [Type],Fire: High Severity,3928243.9795745313
128,1,2013,LULC: Mortality [Type],Fire: Medium Severity,3723741.195328861
128,1,2013,LULC: Mortality [Type],Fire: Low Severity,7413943.609164333
128,1,2013,LULC: Mortality [Type],Insect: High Severity,2501849.18882819
128,1,2013,LULC: Mortality [Type],Insect: Medium Severity,2064341.9127355332
128,1,2013,LULC: Mortality [Type],Insect: Low Severity,2527454.0577505147
128,1,2013,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,75285057.75630434
128,1,2013,LULC: Mortality [Type],Forest Harvest: Forest Selection,1371115.2721193847
128,1,2013,LULC: Mortality [Type],Ag Expansion: Pasture,204170.17235400097
128,1,2013,LULC: Mortality [Type],Ag Expansion: Cropland,273965.9535989969
128,1,2013,Net Biome Productivity,Urbanization: Open,-1213226.5558980838
128,1,2013,Net Biome Productivity,Urbanization: Low,-993778.2580836596
128,1,2013,Net Biome Productivity,Urbanization: Medium,-406443.6285485399
128,1,2013,Net Biome Productivity,Urbanization: High,-170622.99956650633
128,1,2013,Net Biome Productivity,Fire: High Severity,-1981810.429827228
128,1,2013,Net Biome Productivity,Fire: Medium Severity,-1669769.8884671186
128,1,2013,Net Biome Productivity,Fire: Low Severity,-2986199.8786388966
128,1,2013,Net Biome Productivity,Forest Harvest: Forest Clearcut,-77060698.98064506
128,1,2013,Net Biome Productivity,Forest Harvest: Forest Selection,-1423899.3636452898
128,1,2013,Net Biome Productivity,Ag Expansion: Pasture,-814627.4330876619
128,1,2013,Net Biome Productivity,Ag Expansion: Cropland,-1052489.612413539
128,1,2014,LULC: Harvest [Type],Urbanization: Open,423112.68642551
128,1,2014,LULC: Harvest [Type],Urbanization: Low,201551.77917484622
128,1,2014,LULC: Harvest [Type],Urbanization: Medium,124949.41454965793
128,1,2014,LULC: Harvest [Type],Urbanization: High,59384.05834594908
128,1,2014,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,67361114.92467386
128,1,2014,LULC: Harvest [Type],Forest Harvest: Forest Selection,1119218.5577033735
128,1,2014,LULC: Harvest [Type],Ag Expansion: Pasture,464902.43425630545
128,1,2014,LULC: Harvest [Type],Ag Expansion: Cropland,430850.84743836045
128,1,2014,LULC: Emission [Type],Urbanization: Open,1000311.0131858803
128,1,2014,LULC: Emission [Type],Urbanization: Low,493376.20968351065
128,1,2014,LULC: Emission [Type],Urbanization: Medium,294786.5712224795
128,1,2014,LULC: Emission [Type],Urbanization: High,152962.50236916138
128,1,2014,LULC: Emission [Type],Fire: High Severity,1277742.5846482255
128,1,2014,LULC: Emission [Type],Fire: Medium Severity,739797.4873195373
128,1,2014,LULC: Emission [Type],Fire: Low Severity,889946.6550582221
128,1,2014,LULC: Emission [Type],Ag Expansion: Pasture,569100.9501423396
128,1,2014,LULC: Emission [Type],Ag Expansion: Cropland,679439.0096371108
128,1,2014,LULC: Transfer [Type],Fire: High Severity,2269808.1755384724
128,1,2014,LULC: Transfer [Type],Fire: Medium Severity,772648.9611754785
128,1,2014,LULC: Transfer [Type],Fire: Low Severity,576522.9300313148
128,1,2014,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,7861873.558468606
128,1,2014,LULC: Mortality [Type],Fire: High Severity,2515074.402814366
128,1,2014,LULC: Mortality [Type],Fire: Medium Severity,1535177.5237435254
128,1,2014,LULC: Mortality [Type],Fire: Low Severity,1909091.058559932
128,1,2014,LULC: Mortality [Type],Insect: High Severity,2966230.8870539377
128,1,2014,LULC: Mortality [Type],Insect: Medium Severity,2529674.005012833
128,1,2014,LULC: Mortality [Type],Insect: Low Severity,3160959.5781855406
128,1,2014,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,65325364.67626924
128,1,2014,LULC: Mortality [Type],Forest Harvest: Forest Selection,1057564.2978191255
128,1,2014,LULC: Mortality [Type],Ag Expansion: Pasture,252286.43255693695
128,1,2014,LULC: Mortality [Type],Ag Expansion: Cropland,285187.6159704804
128,1,2014,Net Biome Productivity,Urbanization: Open,-1423423.6996113902
128,1,2014,Net Biome Productivity,Urbanization: Low,-694927.9888583568
128,1,2014,Net Biome Productivity,Urbanization: Medium,-419735.9857721375
128,1,2014,Net Biome Productivity,Urbanization: High,-212346.56071511048
128,1,2014,Net Biome Productivity,Fire: High Severity,-1277742.5846482255
128,1,2014,Net Biome Productivity,Fire: Medium Severity,-739797.4873195373
128,1,2014,Net Biome Productivity,Fire: Low Severity,-889946.6550582221
128,1,2014,Net Biome Productivity,Forest Harvest: Forest Clearcut,-67361114.92467386
128,1,2014,Net Biome Productivity,Forest Harvest: Forest Selection,-1119218.5577033735
128,1,2014,Net Biome Productivity,Ag Expansion: Pasture,-1034003.384398645
128,1,2014,Net Biome Productivity,Ag Expansion: Cropland,-1110289.8570754712
128,1,2015,LULC: Harvest [Type],Urbanization: Open,339374.941667339
128,1,2015,LULC: Harvest [Type],Urbanization: Low,218488.11691155704
128,1,2015,LULC: Harvest [Type],Urbanization: Medium,149447.26525585944
128,1,2015,LULC: Harvest [Type],Urbanization: High,40866.53023601688
128,1,2015,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,90678219.90587123
128,1,2015,LULC: Harvest [Type],Forest Harvest: Forest Selection,2865452.980654467
128,1,2015,LULC: Harvest [Type],Ag Expansion: Pasture,456276.298636754
128,1,2015,LULC: Harvest [Type],Ag Expansion: Cropland,453588.7627244422
128,1,2015,LULC: Emission [Type],Urbanization: Open,831780.6408421424
128,1,2015,LULC: Emission [Type],Urbanization: Low,557229.6239407201
128,1,2015,LULC: Emission [Type],Urbanization: Medium,386172.9849161487
128,1,2015,LULC: Emission [Type],Urbanization: High,116687.25092576841
128,1,2015,LULC: Emission [Type],Fire: High Severity,4761447.1105251135
128,1,2015,LULC: Emission [Type],Fire: Medium Severity,2522839.124945338
128,1,2015,LULC: Emission [Type],Fire: Low Severity,3304303.352101203
128,1,2015,LULC: Emission [Type],Ag Expansion: Pasture,556075.1736995962
128,1,2015,LULC: Emission [Type],Ag Expansion: Cropland,712078.9796809604
128,1,2015,LULC: Transfer [Type],Fire: High Severity,7855717.088004807
128,1,2015,LULC: Transfer [Type],Fire: Medium Severity,2512435.09092974
128,1,2015,LULC: Transfer [Type],Fire: Low Severity,2043332.6252261512
128,1,2015,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,10314962.335055951
128,1,2015,LULC: Mortality [Type],Fire: High Severity,8598557.923931248
128,1,2015,LULC: Mortality [Type],Fire: Medium Severity,4928113.320546865
128,1,2015,LULC: Mortality [Type],Fire: Low Severity,6651156.107904449
128,1,2015,LULC: Mortality [Type],Insect: High Severity,8369928.220807637
128,1,2015,LULC: Mortality [Type],Insect: Medium Severity,4519701.148883167
128,1,2015,LULC: Mortality [Type],Insect: Low Severity,3353962.5108831194
128,1,2015,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,86849028.5753004
128,1,2015,LULC: Mortality [Type],Forest Harvest: Forest Selection,2645423.096768501
128,1,2015,LULC: Mortality [Type],Ag Expansion: Pasture,248754.51356392287
128,1,2015,LULC: Mortality [Type],Ag Expansion: Cropland,299349.9407293015
128,1,2015,Net Biome Productivity,Urbanization: Open,-1171155.5825094813
128,1,2015,Net Biome Productivity,Urbanization: Low,-775717.7408522771
128,1,2015,Net Biome Productivity,Urbanization: Medium,-535620.2501720082
128,1,2015,Net Biome Productivity,Urbanization: High,-157553.7811617853
128,1,2015,Net Biome Productivity,Fire: High Severity,-4761447.1105251135
128,1,2015,Net Biome Productivity,Fire: Medium Severity,-2522839.124945338
128,1,2015,Net Biome Productivity,Fire: Low Severity,-3304303.352101203
128,1,2015,Net Biome Productivity,Forest Harvest: Forest Clearcut,-90678219.90587123
128,1,2015,Net Biome Productivity,Forest Harvest: Forest Selection,-2865452.980654467
128,1,2015,Net Biome Productivity,Ag Expansion: Pasture,-1012351.4723363501
128,1,2015,Net Biome Productivity,Ag Expansion: Cropland,-1165667.7424054027
128,1,2016,LULC: Harvest [Type],Urbanization: Open,265053.57473141595
128,1,2016,LULC: Harvest [Type],Urbanization: Low,213111.2241469809
128,1,2016,LULC: Harvest [Type],Urbanization: Medium,152029.9711695616
128,1,2016,LULC: Harvest [Type],Urbanization: High,30011.77818378633
128,1,2016,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,78485306.9482336
128,1,2016,LULC: Harvest [Type],Forest Harvest: Forest Selection,2666278.538485909
128,1,2016,LULC: Harvest [Type],Ag Expansion: Pasture,382181.8443202693
128,1,2016,LULC: Harvest [Type],Ag Expansion: Cropland,440990.388762244
128,1,2016,LULC: Emission [Type],Urbanization: Open,635595.0418559177
128,1,2016,LULC: Emission [Type],Urbanization: Low,512118.52257941844
128,1,2016,LULC: Emission [Type],Urbanization: Medium,386000.2222281773
128,1,2016,LULC: Emission [Type],Urbanization: High,91738.87647844781
128,1,2016,LULC: Emission [Type],Fire: High Severity,2484693.162201911
128,1,2016,LULC: Emission [Type],Fire: Medium Severity,1488439.113775002
128,1,2016,LULC: Emission [Type],Fire: Low Severity,2379309.393241356
128,1,2016,LULC: Emission [Type],Ag Expansion: Pasture,463256.90023626544
128,1,2016,LULC: Emission [Type],Ag Expansion: Cropland,626549.3994109909
128,1,2016,LULC: Transfer [Type],Fire: High Severity,4153348.01986831
128,1,2016,LULC: Transfer [Type],Fire: Medium Severity,1488082.3005973238
128,1,2016,LULC: Transfer [Type],Fire: Low Severity,1552521.774623424
128,1,2016,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,9033303.299949562
128,1,2016,LULC: Mortality [Type],Fire: High Severity,4503006.228270162
128,1,2016,LULC: Mortality [Type],Fire: Medium Severity,2914323.4052688098
128,1,2016,LULC: Mortality [Type],Fire: Low Severity,4933746.783371335
128,1,2016,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,75939668.26831755
128,1,2016,LULC: Mortality [Type],Forest Harvest: Forest Selection,2491418.993485957
128,1,2016,LULC: Mortality [Type],Ag Expansion: Pasture,204426.8923002788
128,1,2016,LULC: Mortality [Type],Ag Expansion: Cropland,265884.43268783897
128,1,2016,Net Biome Productivity,Urbanization: Open,-900648.6165873336
128,1,2016,Net Biome Productivity,Urbanization: Low,-725229.7467263994
128,1,2016,Net Biome Productivity,Urbanization: Medium,-538030.193397739
128,1,2016,Net Biome Productivity,Urbanization: High,-121750.65466223413
128,1,2016,Net Biome Productivity,Fire: High Severity,-2484693.162201911
128,1,2016,Net Biome Productivity,Fire: Medium Severity,-1488439.113775002
128,1,2016,Net Biome Productivity,Fire: Low Severity,-2379309.393241356
128,1,2016,Net Biome Productivity,Forest Harvest: Forest Clearcut,-78485306.9482336
128,1,2016,Net Biome Productivity,Forest Harvest: Forest Selection,-2666278.538485909
128,1,2016,Net Biome Productivity,Ag Expansion: Pasture,-845438.7445565347
128,1,2016,Net Biome Productivity,Ag Expansion: Cropland,-1067539.7881732348
128,1,2017,LULC: Harvest [Type],Urbanization: Open,1113138.2145478353
128,1,2017,LULC: Harvest [Type],Urbanization: Low,816068.9335746304
128,1,2017,LULC: Harvest [Type],Urbanization: Medium,399616.97721491626
128,1,2017,LULC: Harvest [Type],Urbanization: High,161405.46824667914
128,1,2017,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,102421400.3092718
128,1,2017,LULC: Harvest [Type],Forest Harvest: Forest Selection,3768688.495725671
128,1,2017,LULC: Harvest [Type],Ag Expansion: Pasture,975310.5177197523
128,1,2017,LULC: Harvest [Type],Ag Expansion: Cropland,846672.0310712105
128,1,2017,LULC: Emission [Type],Urbanization: Open,2730771.8652079864
128,1,2017,LULC: Emission [Type],Urbanization: Low,1986876.1204871312
128,1,2017,LULC: Emission [Type],Urbanization: Medium,1032188.4470690681
128,1,2017,LULC: Emission [Type],Urbanization: High,394323.09588748944
128,1,2017,LULC: Emission [Type],Fire: High Severity,8009128.840871191
128,1,2017,LULC: Emission [Type],Fire: Medium Severity,4696743.360764075
128,1,2017,LULC: Emission [Type],Fire: Low Severity,6228511.45624815
128,1,2017,LULC: Emission [Type],Ag Expansion: Pasture,1041673.8630300366
128,1,2017,LULC: Emission [Type],Ag Expansion: Cropland,1072245.4733514022
128,1,2017,LULC: Transfer [Type],Fire: High Severity,15502350.738209177
128,1,2017,LULC: Transfer [Type],Fire: Medium Severity,5319811.531658342
128,1,2017,LULC: Transfer [Type],Fire: Low Severity,4429991.192845094
128,1,2017,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,11668990.064392578
128,1,2017,LULC: Mortality [Type],Fire: High Severity,17015364.770656183
128,1,2017,LULC: Mortality [Type],Fire: Medium Severity,10458776.995987678
128,1,2017,LULC: Mortality [Type],Fire: Low Severity,14506164.178573355
128,1,2017,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,91804751.34559417
128,1,2017,LULC: Mortality [Type],Forest Harvest: Forest Selection,3560215.3015969675
128,1,2017,LULC: Mortality [Type],Ag Expansion: Pasture,463764.3627998616
128,1,2017,LULC: Mortality [Type],Ag Expansion: Cropland,449861.97862159344
128,1,2017,Net Biome Productivity,Urbanization: Open,-3843910.0797558217
128,1,2017,Net Biome Productivity,Urbanization: Low,-2802945.0540617616
128,1,2017,Net Biome Productivity,Urbanization: Medium,-1431805.4242839844
128,1,2017,Net Biome Productivity,Urbanization: High,-555728.5641341686
128,1,2017,Net Biome Productivity,Fire: High Severity,-8009128.840871191
128,1,2017,Net Biome Productivity,Fire: Medium Severity,-4696743.360764075
128,1,2017,Net Biome Productivity,Fire: Low Severity,-6228511.45624815
128,1,2017,Net Biome Productivity,Forest Harvest: Forest Clearcut,-102421400.3092718
128,1,2017,Net Biome Productivity,Forest Harvest: Forest Selection,-3768688.495725671
128,1,2017,Net Biome Productivity,Ag Expansion: Pasture,-2016984.3807497888
128,1,2017,Net Biome Productivity,Ag Expansion: Cropland,-1918917.5044226125
128,1,2018,LULC: Harvest [Type],Urbanization: Open,710558.0555404419
128,1,2018,LULC: Harvest [Type],Urbanization: Low,442521.8751886817
128,1,2018,LULC: Harvest [Type],Urbanization: Medium,395958.31270449643
128,1,2018,LULC: Harvest [Type],Urbanization: High,84133.14236796692
128,1,2018,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,91577517.19452699
128,1,2018,LULC: Harvest [Type],Forest Harvest: Forest Selection,1481192.0871039939
128,1,2018,LULC: Harvest [Type],Ag Expansion: Pasture,986559.6083868786
128,1,2018,LULC: Harvest [Type],Ag Expansion: Cropland,875775.2751128923
128,1,2018,LULC: Emission [Type],Urbanization: Open,1780581.3865883064
128,1,2018,LULC: Emission [Type],Urbanization: Low,1183008.0681023132
128,1,2018,LULC: Emission [Type],Urbanization: Medium,1030831.0990062834
128,1,2018,LULC: Emission [Type],Urbanization: High,242648.8117526119
128,1,2018,LULC: Emission [Type],Fire: High Severity,7281424.975746658
128,1,2018,LULC: Emission [Type],Fire: Medium Severity,4273558.591615949
128,1,2018,LULC: Emission [Type],Fire: Low Severity,5626131.044917198
128,1,2018,LULC: Emission [Type],Ag Expansion: Pasture,1058557.4206590862
128,1,2018,LULC: Emission [Type],Ag Expansion: Cropland,1110147.5295942633
128,1,2018,LULC: Transfer [Type],Fire: High Severity,12802010.377100939
128,1,2018,LULC: Transfer [Type],Fire: Medium Severity,4270052.695917741
128,1,2018,LULC: Transfer [Type],Fire: Low Severity,3435212.475849247
128,1,2018,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,10705377.863207243
128,1,2018,LULC: Mortality [Type],Fire: High Severity,14327171.846106663
128,1,2018,LULC: Mortality [Type],Fire: Medium Severity,8642280.254742917
128,1,2018,LULC: Mortality [Type],Fire: Low Severity,11638332.376376268
128,1,2018,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,82419499.76888801
128,1,2018,LULC: Mortality [Type],Forest Harvest: Forest Selection,1528542.5892883213
128,1,2018,LULC: Mortality [Type],Ag Expansion: Pasture,469026.5772794446
128,1,2018,LULC: Mortality [Type],Ag Expansion: Cropland,466275.0281504949
128,1,2018,Net Biome Productivity,Urbanization: Open,-2491139.442128748
128,1,2018,Net Biome Productivity,Urbanization: Low,-1625529.943290995
128,1,2018,Net Biome Productivity,Urbanization: Medium,-1426789.4117107799
128,1,2018,Net Biome Productivity,Urbanization: High,-326781.9541205788
128,1,2018,Net Biome Productivity,Fire: High Severity,-7281424.975746658
128,1,2018,Net Biome Productivity,Fire: Medium Severity,-4273558.591615949
128,1,2018,Net Biome Productivity,Fire: Low Severity,-5626131.044917198
128,1,2018,Net Biome Productivity,Forest Harvest: Forest Clearcut,-91577517.19452699
128,1,2018,Net Biome Productivity,Forest Harvest: Forest Selection,-1481192.0871039939
128,1,2018,Net Biome Productivity,Ag Expansion: Pasture,-2045117.0290459648
128,1,2018,Net Biome Productivity,Ag Expansion: Cropland,-1985922.8047071553
128,1,2019,LULC: Harvest [Type],Urbanization: Open,883014.5987190445
128,1,2019,LULC: Harvest [Type],Urbanization: Low,639533.2414559466
128,1,2019,LULC: Harvest [Type],Urbanization: Medium,393283.33509019716
128,1,2019,LULC: Harvest [Type],Urbanization: High,135658.2453432512
128,1,2019,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,75249707.60067813
128,1,2019,LULC: Harvest [Type],Forest Harvest: Forest Selection,2483577.090268381
128,1,2019,LULC: Harvest [Type],Ag Expansion: Pasture,908578.779152268
128,1,2019,LULC: Harvest [Type],Ag Expansion: Cropland,829779.9889279566
128,1,2019,LULC: Emission [Type],Urbanization: Open,2170899.5691032815
128,1,2019,LULC: Emission [Type],Urbanization: Low,1569651.0742202448
128,1,2019,LULC: Emission [Type],Urbanization: Medium,985463.5532927325
128,1,2019,LULC: Emission [Type],Urbanization: High,323512.9755296737
128,1,2019,LULC: Emission [Type],Fire: High Severity,808542.8483510765
128,1,2019,LULC: Emission [Type],Fire: Medium Severity,583026.4615665302
128,1,2019,LULC: Emission [Type],Fire: Low Severity,901462.694266675
128,1,2019,LULC: Emission [Type],Ag Expansion: Pasture,977536.3801581953
128,1,2019,LULC: Emission [Type],Ag Expansion: Cropland,1081957.7008011153
128,1,2019,LULC: Transfer [Type],Fire: High Severity,1443193.9587274403
128,1,2019,LULC: Transfer [Type],Fire: Medium Severity,560614.2071539589
128,1,2019,LULC: Transfer [Type],Fire: Low Severity,582580.6974421372
128,1,2019,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,8648467.8479263
128,1,2019,LULC: Mortality [Type],Fire: High Severity,1634959.2652241904
128,1,2019,LULC: Mortality [Type],Fire: Medium Severity,1177618.5899664296
