ScenarioID,Iteration,Timestep,StockGroupID,Amount
128,1,2008,Biomass: Total,17556502849.102234
128,1,2008,DOM: Aboveground,1139238349.487865
128,1,2008,DOM: Belowground,34480319488.59044
128,1,2008,DOM: Total,35619557838.07829
128,1,2008,Total Ecosystem,53176060687.18052
128,1,2008,DOM: Deadwood,2720616437.901637
128,1,2008,DOM: Litter,9231289970.075737
128,1,2008,DOM: Soil,23667651430.100918
128,1,2008,DOM: Standing Deadwood,1139238349.487865
128,1,2008,DOM: Down Deadwood,1581378088.4137745
128,1,2009,Atmosphere: CH4 [Type],813424.7795051355
128,1,2009,Atmosphere: CO2 [Type],73021281.19837217
128,1,2009,Atmosphere: CO [Type],7297987.739919242
128,1,2009,Biomass: Coarse Root [Type],2928720005.578833
128,1,2009,Biomass: Fine Root [Type],471213566.4563276
128,1,2009,Biomass: Foliage [Type],919094425.7098434
128,1,2009,Biomass: Merchantable [Type],8773711490.831451
128,1,2009,Biomass: Other Wood [Type],4603444360.078196
128,1,2009,DOM: Aboveground Fast [Type],1366106749.3753223
128,1,2009,DOM: Aboveground Medium [Type],1338673968.4954536
128,1,2009,DOM: Aboveground Slow [Type],6986614918.129495
128,1,2009,DOM: Aboveground Very Fast [Type],909670869.9215852
128,1,2009,DOM: Belowground Fast [Type],237440735.4010502
128,1,2009,DOM: Belowground Slow [Type],23510891495.595867
128,1,2009,DOM: Belowground Very Fast [Type],148462296.48442566
128,1,2009,DOM: Black Carbon [Type],0
128,1,2009,DOM: Snag Branch [Type],282143636.4762391
128,1,2009,DOM: Snag Stem [Type],882744519.7946703
128,1,2009,Forestry Sector [Type],391139423.68396413
128,1,2009,Atmosphere [Type],-1871985701.3809378
128,1,2009,Black Carbon [Type],0
128,1,2009,Peat [Type],0
128,1,2009,Biomass: Aboveground,14296250276.619495
128,1,2009,Biomass: Belowground,3399933572.0351605
128,1,2009,Biomass: Total,17696183848.65467
128,1,2009,DOM: Aboveground,1164888156.2709088
128,1,2009,DOM: Belowground,34497861033.40323
128,1,2009,DOM: Total,35662749189.67415
128,1,2009,Total Ecosystem,53358933038.3288
128,1,2009,DOM: Deadwood,2741002860.1674137
128,1,2009,DOM: Litter,9262392537.426405
128,1,2009,DOM: Soil,23659353792.08029
128,1,2009,DOM: Standing Deadwood,1164888156.2709088
128,1,2009,DOM: Down Deadwood,1576114703.8965042
128,1,2010,Atmosphere: CH4 [Type],948138.1147938713
128,1,2010,Atmosphere: CO2 [Type],85147180.53310141
128,1,2010,Atmosphere: CO [Type],8510088.713308461
128,1,2010,Biomass: Coarse Root [Type],2942334936.4909525
128,1,2010,Biomass: Fine Root [Type],465348121.10844123
128,1,2010,Biomass: Foliage [Type],919541386.3129499
128,1,2010,Biomass: Merchantable [Type],8837241361.187794
128,1,2010,Biomass: Other Wood [Type],4617824911.252738
128,1,2010,DOM: Aboveground Fast [Type],1379923895.8519857
128,1,2010,DOM: Aboveground Medium [Type],1330691968.0802855
128,1,2010,DOM: Aboveground Slow [Type],6973229659.236496
128,1,2010,DOM: Aboveground Very Fast [Type],908404007.3641322
128,1,2010,DOM: Belowground Fast [Type],240670863.08262914
128,1,2010,DOM: Belowground Slow [Type],23499982720.124317
128,1,2010,DOM: Belowground Very Fast [Type],146656579.46275452
128,1,2010,DOM: Black Carbon [Type],0
128,1,2010,DOM: Snag Branch [Type],286250256.0714069
128,1,2010,DOM: Snag Stem [Type],898480205.7935507
128,1,2010,Forestry Sector [Type],464789095.6693312
128,1,2010,Atmosphere [Type],-2065895255.2050114
128,1,2010,Black Carbon [Type],0
128,1,2010,Peat [Type],0
