ScenarioID,Iteration,Timestep,StateClassID,StateLabelXID,StateLabelYID,Amount
128,1,2007,Forest: Oak/Gum/Cypress Group,Forest,Oak/Gum/Cypress Group,11661300
128,1,2007,Forest: Elm/Ash/Cottonwood Group,Forest,Elm/Ash/Cottonwood Group,5607900
128,1,2007,Forest: Maple/Beech/Birch Group,Forest,Maple/Beech/Birch Group,24699600
128,1,2007,Forest: Aspen/Birch Group,Forest,Aspen/Birch Group,15043100
128,1,2007,Forest: Alder/Maple Group,Forest,Alder/Maple Group,828400
128,1,2007,Forest: Western Oak Group,Forest,Western Oak Group,6456800
128,1,2007,Forest: Tanoak/Laurel Group,Forest,Tanoak/Laurel Group,907400
128,1,2007,Forest: Other Western Hardwoods Group,Forest,Other Western Hardwoods Group,708400
128,1,2007,Forest: Tropical Hardwoods Group,Forest,Tropical Hardwoods Group,163500
128,1,2007,Forest: Exotic Hardwoods Group,Forest,Exotic Hardwoods Group,157000
128,1,2007,Shrubland: Post Fire Shrub,Shrubland,Post Fire Shrub,248800
128,1,2008,Water: All,Water,All,42408200
128,1,2008,Snow/Ice: All,Snow/Ice,All,53200
128,1,2008,Developed: Open Space,Developed,Open Space,4083900
128,1,2008,Developed: Low Intensity,Developed,Low Intensity,4813400
128,1,2008,Developed: Medium Intensity,Developed,Medium Intensity,3283600
128,1,2008,Developed: High Intensity,Developed,High Intensity,1280700
128,1,2008,Developed: Transportation,Developed,Transportation,28211400
128,1,2008,Barren: All,Barren,All,8196700
128,1,2008,Shrubland: All,Shrubland,All,152908700
128,1,2008,Grassland: All,Grassland,All,98599300
128,1,2008,Agriculture: Pasture,Agriculture,Pasture,53570000
128,1,2008,Agriculture: Cropland,Agriculture,Cropland,126989500
128,1,2008,Wetland: Woody,Wetland,Woody,4833900
128,1,2008,Wetland: Herbaceous,Wetland,Herbaceous,9485100
128,1,2008,Forest: White/Red/Jack Pine Group,Forest,White/Red/Jack Pine Group,3134700
128,1,2008,Forest: Spruce/Fir Group,Forest,Spruce/Fir Group,6599200
128,1,2008,Forest: Longleaf/Slash Pine Group,Forest,Longleaf/Slash Pine Group,7383400
128,1,2008,Forest: Loblolly/Shortleaf Pine Group,Forest,Loblolly/Shortleaf Pine Group,29659000
128,1,2008,Forest: Pinyon/Juniper Group,Forest,Pinyon/Juniper Group,16760300
128,1,2008,Forest: Douglas-fir Group,Forest,Douglas-fir Group,20576000
128,1,2008,Forest: Ponderosa Pine Group,Forest,Ponderosa Pine Group,11975000
128,1,2008,Forest: Western White Pine Group,Forest,Western White Pine Group,97100
128,1,2008,Forest: Fir/Spruce/Mountain Hemlock Group,Forest,Fir/Spruce/Mountain Hemlock Group,14443600
128,1,2008,Forest: Lodgepole Pine Group,Forest,Lodgepole Pine Group,6451000
128,1,2008,Forest: Hemlock/Sitka Spruce Group,Forest,Hemlock/Sitka Spruce Group,1744000
128,1,2008,Forest: Western Larch Group,Forest,Western Larch Group,214000
128,1,2008,Forest: Redwood Group,Forest,Redwood Group,360300
128,1,2008,Forest: Other Western Softwood Group,Forest,Other Western Softwood Group,1006100
128,1,2008,Forest: California Mixed Conifer Group,Forest,California Mixed Conifer Group,4462300
128,1,2008,Forest: Exotic Softwoods Group,Forest,Exotic Softwoods Group,77600
128,1,2008,Forest: Oak/Pine Group,Forest,Oak/Pine Group,8376600
128,1,2008,Forest: Oak/Hickory Group,Forest,Oak/Hickory Group,69502000
128,1,2008,Forest: Oak/Gum/Cypress Group,Forest,Oak/Gum/Cypress Group,11663700
128,1,2008,Forest: Elm/Ash/Cottonwood Group,Forest,Elm/Ash/Cottonwood Group,5612200
128,1,2008,Forest: Maple/Beech/Birch Group,Forest,Maple/Beech/Birch Group,24704700
128,1,2008,Forest: Aspen/Birch Group,Forest,Aspen/Birch Group,15043900
128,1,2008,Forest: Alder/Maple Group,Forest,Alder/Maple Group,835700
128,1,2008,Forest: Western Oak Group,Forest,Western Oak Group,6462500
128,1,2008,Forest: Tanoak/Laurel Group,Forest,Tanoak/Laurel Group,913200
128,1,2008,Forest: Other Western Hardwoods Group,Forest,Other Western Hardwoods Group,713200
128,1,2008,Forest: Tropical Hardwoods Group,Forest,Tropical Hardwoods Group,169000
128,1,2008,Forest: Exotic Hardwoods Group,Forest,Exotic Hardwoods Group,162100
128,1,2008,Shrubland: Post Fire Shrub,Shrubland,Post Fire Shrub,224200
128,1,2009,Water: All,Water,All,42408200
128,1,2009,Snow/Ice: All,Snow/Ice,All,53200
128,1,2009,Developed: Open Space,Developed,Open Space,4146000
128,1,2009,Developed: Low Intensity,Developed,Low Intensity,4863400
128,1,2009,Developed: Medium Intensity,Developed,Medium Intensity,3336700
128,1,2009,Developed: High Intensity,Developed,High Intensity,1294200
128,1,2009,Developed: Transportation,Developed,Transportation,28211400
128,1,2009,Barren: All,Barren,All,8196700
128,1,2009,Shrubland: All,Shrubland,All,152858600
128,1,2009,Grassland: All,Grassland,All,98384400
128,1,2009,Agriculture: Pasture,Agriculture,Pasture,53440000
128,1,2009,Agriculture: Cropland,Agriculture,Cropland,127134900
128,1,2009,Wetland: Woody,Wetland,Woody,4834000
